"","Ai","n","dgp"
"693",0.130119181378796,4000,"continuous"
"694",0.291194406164139,4000,"continuous"
"695",0.18391009235305,4000,"continuous"
"696",0.24013039153812,4000,"continuous"
"697",0.204389285727094,4000,"continuous"
"698",0.0560521268566417,4000,"continuous"
"699",0.23375489484244,4000,"continuous"
"700",0.300652416111819,4000,"continuous"
"701",0.112782243295436,4000,"continuous"
"702",0.208836048588773,4000,"continuous"
"703",0.156673971957649,4000,"continuous"
"704",0.267062681204572,4000,"continuous"
"705",0.243165008467677,4000,"continuous"
"706",0.245864348876147,4000,"continuous"
"707",0.222643888270444,4000,"continuous"
"708",0.312176519723412,4000,"continuous"
"709",0.284947317899529,4000,"continuous"
"710",0.128751362172001,4000,"continuous"
"711",0.184721859102395,4000,"continuous"
"712",0.240086731420253,4000,"continuous"
"713",0.153173009561064,4000,"continuous"
"714",0.308916336253536,4000,"continuous"
"715",0.33820119655543,4000,"continuous"
"716",0.223344132123464,4000,"continuous"
"717",0.184805394552674,4000,"continuous"
"718",0.288272169465841,4000,"continuous"
"719",0.227313155517624,4000,"continuous"
"720",0.299131185946675,4000,"continuous"
"721",0.308702734501048,4000,"continuous"
"722",0.261525743225458,4000,"continuous"
"723",0.122689480767129,4000,"continuous"
"724",0.130699658718109,4000,"continuous"
"725",0.223201139303935,4000,"continuous"
"726",0.171440500642757,4000,"continuous"
"727",0.0534961597193088,4000,"continuous"
"728",0.249373955196867,4000,"continuous"
"729",0.198534408738314,4000,"continuous"
"730",0.198676544851616,4000,"continuous"
"731",0.120914220578962,4000,"continuous"
"732",0.305649110516677,4000,"continuous"
"733",0.125843264527873,4000,"continuous"
"734",0.282902755678755,4000,"continuous"
"735",0.168326542850924,4000,"continuous"
"736",0.223717078647564,4000,"continuous"
"737",0.211404406134741,4000,"continuous"
"738",0.145059112773408,4000,"continuous"
"739",0.162588463608277,4000,"continuous"
"740",0.307545075681849,4000,"continuous"
"741",0.195943851634719,4000,"continuous"
"742",0.301403691381009,4000,"continuous"
"743",0.325587418323363,4000,"continuous"
"744",0.209940477013188,4000,"continuous"
"745",0.182800880187586,4000,"continuous"
"746",0.172747945508018,4000,"continuous"
"747",0.136078457496891,4000,"continuous"
"748",0.212903993058168,4000,"continuous"
"749",0.147349347615037,4000,"continuous"
"750",0.23083555537355,4000,"continuous"
"751",0.318978273740954,4000,"continuous"
"752",0.155642424892332,4000,"continuous"
"753",0.303604372733749,4000,"continuous"
"754",0.197841240503309,4000,"continuous"
"755",0.184337939953298,4000,"continuous"
"756",0.201180764729252,4000,"continuous"
"757",0.235792356254601,4000,"continuous"
"758",0.307965686358716,4000,"continuous"
"759",0.181193674441915,4000,"continuous"
"760",0.315348773385734,4000,"continuous"
"761",0.163284435218687,4000,"continuous"
"762",0.122662721042782,4000,"continuous"
"763",0.134180744611656,4000,"continuous"
"764",0.257919571473186,4000,"continuous"
"765",0.312774317175338,4000,"continuous"
"766",0.308567041429472,4000,"continuous"
"767",0.160792110224043,4000,"continuous"
"768",0.320111904000605,4000,"continuous"
"769",0.305325471686377,4000,"continuous"
"770",0.0795702620699234,4000,"continuous"
"771",0.16643802648024,4000,"continuous"
"772",0.217067619514277,4000,"continuous"
"773",0.209296102640898,4000,"continuous"
"774",0.308367179297913,4000,"continuous"
"775",0.316378871902878,4000,"continuous"
"776",0.193047551499275,4000,"continuous"
"777",0.232094596678812,4000,"continuous"
"778",0.331164823811501,4000,"continuous"
"779",0.278724714828813,4000,"continuous"
"780",0.179013263912858,4000,"continuous"
"781",0.237515943352373,4000,"continuous"
"782",0.317705029338708,4000,"continuous"
"783",0.30282901644681,4000,"continuous"
"784",0.328891189951643,4000,"continuous"
"785",0.308012165020537,4000,"continuous"
"786",0.179548467106736,4000,"continuous"
"787",0.210075166446616,4000,"continuous"
"788",0.174817929988843,4000,"continuous"
"789",0.181397765503955,4000,"continuous"
"790",0.149921532494214,4000,"continuous"
"791",0.284805403993699,4000,"continuous"
"792",0.265585584513723,4000,"continuous"
"793",0.126348207441923,4000,"continuous"
"794",0.232333899304388,4000,"continuous"
"795",0.332389064938342,4000,"continuous"
"796",0.206518577286221,4000,"continuous"
"797",0.250934414111336,4000,"continuous"
"798",0.252819407308726,4000,"continuous"
"799",0.231590987741767,4000,"continuous"
"800",0.170483771347819,4000,"continuous"
"801",0.208803135179427,8000,"continuous"
"802",0.313013161594385,8000,"continuous"
"803",0.293638640259983,8000,"continuous"
"804",0.177927792445187,8000,"continuous"
"805",0.320049773147997,8000,"continuous"
"806",0.227803836105889,8000,"continuous"
"807",0.283360365347913,8000,"continuous"
"808",0.243356684954615,8000,"continuous"
"809",0.317460383580538,8000,"continuous"
"810",0.241245249321596,8000,"continuous"
"811",0.322505401420768,8000,"continuous"
"812",0.320657475734803,8000,"continuous"
"813",0.336973503920373,8000,"continuous"
"814",0.316766078485284,8000,"continuous"
"815",0.305662344623022,8000,"continuous"
"816",0.277603024256687,8000,"continuous"
"817",0.329244357884987,8000,"continuous"
"818",0.234978520282792,8000,"continuous"
"819",0.325352742225647,8000,"continuous"
"820",0.283330914203968,8000,"continuous"
"821",0.22375441129823,8000,"continuous"
"822",0.256366692416788,8000,"continuous"
"823",0.205936220414364,8000,"continuous"
"824",0.230797001548664,8000,"continuous"
"825",0.260736004157828,8000,"continuous"
"826",0.274145059371736,8000,"continuous"
"827",0.329827293812164,8000,"continuous"
"828",0.290520619858698,8000,"continuous"
"829",0.250010314698439,8000,"continuous"
"830",0.304076404249369,8000,"continuous"
"831",0.285156471736759,8000,"continuous"
"832",0.323753410967004,8000,"continuous"
"833",0.184445485239497,8000,"continuous"
"834",0.33432986357274,8000,"continuous"
"835",0.243003939746374,8000,"continuous"
"836",0.236447706214315,8000,"continuous"
"837",0.300087042915992,8000,"continuous"
"838",0.330509444026336,8000,"continuous"
"839",0.30679162282113,8000,"continuous"
"840",0.209187798281977,8000,"continuous"
"841",0.177462974331724,8000,"continuous"
"842",0.226603549291808,8000,"continuous"
"843",0.293071631665274,8000,"continuous"
"844",0.334823817727705,8000,"continuous"
"845",0.318770552581834,8000,"continuous"
"846",0.265144064246715,8000,"continuous"
"847",0.27451421124204,8000,"continuous"
"848",0.292438591068061,8000,"continuous"
"849",0.318929451734257,8000,"continuous"
"850",0.27466447878711,8000,"continuous"
"851",0.328586156138137,8000,"continuous"
"852",0.321397669425116,8000,"continuous"
"853",0.260918291629208,8000,"continuous"
"854",0.27833137614902,8000,"continuous"
"855",0.220684851575022,8000,"continuous"
"856",0.308428594215836,8000,"continuous"
"857",0.278898517912211,8000,"continuous"
"858",0.330867689915813,8000,"continuous"
"859",0.318943054357897,8000,"continuous"
"860",0.323169413758749,8000,"continuous"
"861",0.341866539709083,8000,"continuous"
"862",0.304140097035406,8000,"continuous"
"863",0.311489537739232,8000,"continuous"
"864",0.324655931657835,8000,"continuous"
"865",0.299676100954775,8000,"continuous"
"866",0.325193593091197,8000,"continuous"
"867",0.243678376998343,8000,"continuous"
"868",0.250274370775059,8000,"continuous"
"869",0.301112148657357,8000,"continuous"
"870",0.30692898821304,8000,"continuous"
"871",0.283782031638026,8000,"continuous"
"872",0.182307882393367,8000,"continuous"
"873",0.229582677182831,8000,"continuous"
"874",0.321670114242466,8000,"continuous"
"875",0.225717517284976,8000,"continuous"
"876",0.251246881262561,8000,"continuous"
"877",0.187139398976594,8000,"continuous"
"878",0.28145062207732,8000,"continuous"
"879",0.249692588087906,8000,"continuous"
"880",0.215533419040564,8000,"continuous"
"881",0.290919942875108,8000,"continuous"
"882",0.230465672016413,8000,"continuous"
"883",0.319754762615177,8000,"continuous"
"884",0.320763946696768,8000,"continuous"
"885",0.329842063922063,8000,"continuous"
"886",0.335571815313712,8000,"continuous"
"887",0.334676958281124,8000,"continuous"
"888",0.30629917816652,8000,"continuous"
"889",0.301599227629043,8000,"continuous"
"890",0.269736900766365,8000,"continuous"
"891",0.341398842977746,8000,"continuous"
"892",0.318760254116784,8000,"continuous"
"893",0.24681346663943,8000,"continuous"
"894",0.217032141350705,8000,"continuous"
"895",0.21102482473017,8000,"continuous"
"896",0.252940403032408,8000,"continuous"
"897",0.19609511031537,8000,"continuous"
"898",0.326410921561251,8000,"continuous"
"899",0.311746594263194,8000,"continuous"
"900",0.245735720746713,8000,"continuous"
"901",0.336543013466702,8000,"continuous"
"902",0.332031557726975,8000,"continuous"
"903",0.317495449687529,8000,"continuous"
"904",0.338404396955078,8000,"continuous"
"905",0.283892414038545,8000,"continuous"
"906",0.329937307683079,8000,"continuous"
"907",0.180485315866324,8000,"continuous"
"908",0.249599524547311,8000,"continuous"
"909",0.308186863982881,8000,"continuous"
"910",0.181234913836771,8000,"continuous"
"911",0.327064217970754,8000,"continuous"
"912",0.322485918503642,8000,"continuous"
"913",0.335641976035064,8000,"continuous"
"914",0.155974328257382,8000,"continuous"
"915",0.334901914762115,8000,"continuous"
"916",0.133574519590966,8000,"continuous"
"917",0.230203375662967,8000,"continuous"
"918",0.267498337121393,8000,"continuous"
"919",0.174525786062848,8000,"continuous"
"920",0.30848983161665,8000,"continuous"
"921",0.336853602758019,8000,"continuous"
"922",0.219888824948028,8000,"continuous"
"923",0.239106377943493,8000,"continuous"
"924",0.334266193827681,8000,"continuous"
"925",0.336715621348337,8000,"continuous"
"926",0.203706804220398,8000,"continuous"
"927",0.201860699447599,8000,"continuous"
"928",0.309390434672133,8000,"continuous"
"929",0.276885782271168,8000,"continuous"
"930",0.301735730254792,8000,"continuous"
"931",0.202238500855418,8000,"continuous"
"932",0.292090739913261,8000,"continuous"
"933",0.199501031456766,8000,"continuous"
"934",0.333016160684812,8000,"continuous"
"935",0.218323354278261,8000,"continuous"
"936",0.21981966515134,8000,"continuous"
"937",0.305228299634335,8000,"continuous"
"938",0.326077998150994,8000,"continuous"
"939",0.248238932509315,8000,"continuous"
"940",0.323061184137824,8000,"continuous"
"941",0.302806354691883,8000,"continuous"
"942",0.327632002137261,8000,"continuous"
"943",0.314685196331237,8000,"continuous"
"944",0.329722952194225,8000,"continuous"
"945",0.315207090897594,8000,"continuous"
"946",0.30494304925895,8000,"continuous"
"947",0.298626119069997,8000,"continuous"
"948",0.252559666378691,8000,"continuous"
"949",0.260906555036659,8000,"continuous"
"950",0.323396594437798,8000,"continuous"
"951",0.283533595335693,8000,"continuous"
"952",0.292864255968465,8000,"continuous"
"953",0.326951312527509,8000,"continuous"
"954",0.326697921008332,8000,"continuous"
"955",0.289710368652311,8000,"continuous"
"956",0.314156598304912,8000,"continuous"
"957",0.276219482179659,8000,"continuous"
"958",0.333922457649073,8000,"continuous"
"959",0.303845830781199,8000,"continuous"
"960",0.15825749871852,8000,"continuous"
"961",0.266514805107655,8000,"continuous"
"962",0.243623793585422,8000,"continuous"
"963",0.246196648952302,8000,"continuous"
"964",0.296430985219273,8000,"continuous"
"965",0.321770954937944,8000,"continuous"
"966",0.324208639042884,8000,"continuous"
"967",0.271988112865291,8000,"continuous"
"968",0.210750449138593,8000,"continuous"
"969",0.228173854521306,8000,"continuous"
"970",0.252920976869749,8000,"continuous"
"971",0.204560477211519,8000,"continuous"
"972",0.295222526354927,8000,"continuous"
"973",0.208208957504066,8000,"continuous"
"974",0.314150339338843,8000,"continuous"
"975",0.297463051435861,8000,"continuous"
"976",0.340188711747189,8000,"continuous"
"977",0.334716306887883,8000,"continuous"
"978",0.300170606232648,8000,"continuous"
"979",0.313715315619064,8000,"continuous"
"980",0.318061149369695,8000,"continuous"
"981",0.260996402440835,8000,"continuous"
"982",0.271188212048122,8000,"continuous"
"983",0.1982326043186,8000,"continuous"
"984",0.337523022318958,8000,"continuous"
"985",0.305903094084864,8000,"continuous"
"986",0.335281826724726,8000,"continuous"
"987",0.30770356947869,8000,"continuous"
"988",0.210485402580909,8000,"continuous"
"989",0.337013371668401,8000,"continuous"
"990",0.238331832286516,8000,"continuous"
"991",0.214819898949909,8000,"continuous"
"992",0.335267077089521,8000,"continuous"
"993",0.32917470495856,8000,"continuous"
"994",0.224686741237324,8000,"continuous"
"995",0.235557439764577,8000,"continuous"
"996",0.195970960495294,8000,"continuous"
"997",0.322234335654982,8000,"continuous"
"998",0.184222212824528,8000,"continuous"
"999",0.242429669447073,8000,"continuous"
"1000",0.328086992943711,8000,"continuous"
"1001",0.314837957356889,16000,"continuous"
"1002",0.24025721055583,16000,"continuous"
"1003",0.324129555307807,16000,"continuous"
"1004",0.313640460867632,16000,"continuous"
"1005",0.332216201466351,16000,"continuous"
"1006",0.343994699505766,16000,"continuous"
"1007",0.331247924540613,16000,"continuous"
"1008",0.299133327276407,16000,"continuous"
"1009",0.328676601712606,16000,"continuous"
"1010",0.336399345022477,16000,"continuous"
"1011",0.325416536556118,16000,"continuous"
"1012",0.311490022749718,16000,"continuous"
"1013",0.344749579902404,16000,"continuous"
"1014",0.324550689022774,16000,"continuous"
"1015",0.31331893261943,16000,"continuous"
"1016",0.279452654992076,16000,"continuous"
"1017",0.202005178063538,16000,"continuous"
"1018",0.316361687123451,16000,"continuous"
"1019",0.309725030869762,16000,"continuous"
"1020",0.297400245731598,16000,"continuous"
"1021",0.339306851901435,16000,"continuous"
"1022",0.31891599506938,16000,"continuous"
"1023",0.26122896554793,16000,"continuous"
"1024",0.229397194147561,16000,"continuous"
"1025",0.341384840318071,16000,"continuous"
"1026",0.233412670385111,16000,"continuous"
"1027",0.325640854136619,16000,"continuous"
"1028",0.288194755346109,16000,"continuous"
"1029",0.309398977839063,16000,"continuous"
"1030",0.292529169318263,16000,"continuous"
"1031",0.329441402038414,16000,"continuous"
"1032",0.337179230932829,16000,"continuous"
"1033",0.340910338352278,16000,"continuous"
"1034",0.307978202507909,16000,"continuous"
"1035",0.343482546931831,16000,"continuous"
"1036",0.333950856059371,16000,"continuous"
"1037",0.254759555821157,16000,"continuous"
"1038",0.341934155849869,16000,"continuous"
"1039",0.316028485117157,16000,"continuous"
"1040",0.343439843051733,16000,"continuous"
"1041",0.330730311814305,16000,"continuous"
"1042",0.330588751335011,16000,"continuous"
"1043",0.255274223514131,16000,"continuous"
"1044",0.255957578789004,16000,"continuous"
"1045",0.256972957558116,16000,"continuous"
"1046",0.294978023505919,16000,"continuous"
"1047",0.310880943607859,16000,"continuous"
"1048",0.259066237926147,16000,"continuous"
"1049",0.208968777786594,16000,"continuous"
"1050",0.320828583187845,16000,"continuous"
"1051",0.323579730150829,16000,"continuous"
"1052",0.304656595887836,16000,"continuous"
"1053",0.33379746106769,16000,"continuous"
"1054",0.346153787068086,16000,"continuous"
"1055",0.326312127576942,16000,"continuous"
"1056",0.332734874397455,16000,"continuous"
"1057",0.269172646926744,16000,"continuous"
"1058",0.284723204600918,16000,"continuous"
"1059",0.301591820348385,16000,"continuous"
"1060",0.327841723088206,16000,"continuous"
"1061",0.308810800721864,16000,"continuous"
"1062",0.339990277126596,16000,"continuous"
"1063",0.329207339266524,16000,"continuous"
"1064",0.190355187982185,16000,"continuous"
"1065",0.288902028410618,16000,"continuous"
"1066",0.30028463076542,16000,"continuous"
"1067",0.311593986291796,16000,"continuous"
"1068",0.28744951509995,16000,"continuous"
"1069",0.343321723043509,16000,"continuous"
"1070",0.309299787690297,16000,"continuous"
"1071",0.324841618027414,16000,"continuous"
"1072",0.305546032550064,16000,"continuous"
"1073",0.339786581596474,16000,"continuous"
"1074",0.336825200621032,16000,"continuous"
"1075",0.319913333312569,16000,"continuous"
"1076",0.32959490228818,16000,"continuous"
"1077",0.33549963668829,16000,"continuous"
"1078",0.314501749136005,16000,"continuous"
"1079",0.334113086629156,16000,"continuous"
"1080",0.333323475284716,16000,"continuous"
"1081",0.309999652229534,16000,"continuous"
"1082",0.296637763846655,16000,"continuous"
"1083",0.300413607815413,16000,"continuous"
"1084",0.330831957511525,16000,"continuous"
"1085",0.334906800303674,16000,"continuous"
"1086",0.317755486285877,16000,"continuous"
"1087",0.339350138841228,16000,"continuous"
"1088",0.336203636941684,16000,"continuous"
"1089",0.324685552408477,16000,"continuous"
"1090",0.328879665967769,16000,"continuous"
"1091",0.287430132271873,16000,"continuous"
"1092",0.325186864489518,16000,"continuous"
"1093",0.325986430208861,16000,"continuous"
"1094",0.317657080386067,16000,"continuous"
"1095",0.313701277466221,16000,"continuous"
"1096",0.292921397883889,16000,"continuous"
"1097",0.321266419561675,16000,"continuous"
"1098",0.317203944184849,16000,"continuous"
"1099",0.293256089469906,16000,"continuous"
"1100",0.336915708440235,16000,"continuous"
"1101",0.334129917830928,16000,"continuous"
"1102",0.340311664935223,16000,"continuous"
"1103",0.335609515136378,16000,"continuous"
"1104",0.322655148402526,16000,"continuous"
"1105",0.310030808455085,16000,"continuous"
"1106",0.301650186778451,16000,"continuous"
"1107",0.321238954786635,16000,"continuous"
"1108",0.332903373787773,16000,"continuous"
"1109",0.326506333836814,16000,"continuous"
"1110",0.337528661106752,16000,"continuous"
"1111",0.288710288718454,16000,"continuous"
"1112",0.241180967387725,16000,"continuous"
"1113",0.341499086093402,16000,"continuous"
"1114",0.316780023431853,16000,"continuous"
"1115",0.319954796765023,16000,"continuous"
"1116",0.307200751840816,16000,"continuous"
"1117",0.260618567607778,16000,"continuous"
"1118",0.328981944156893,16000,"continuous"
"1119",0.217871859414808,16000,"continuous"
"1120",0.327848333043899,16000,"continuous"
"1121",0.340361246154414,16000,"continuous"
"1122",0.332320411283937,16000,"continuous"
"1123",0.34312262328646,16000,"continuous"
"1124",0.315953171288047,16000,"continuous"
"1125",0.294936590879557,16000,"continuous"
"1126",0.339232645833609,16000,"continuous"
"1127",0.312895279892539,16000,"continuous"
"1128",0.342329569669911,16000,"continuous"
"1129",0.235544201897467,16000,"continuous"
"1130",0.313465568530103,16000,"continuous"
"1131",0.268625793159985,16000,"continuous"
"1132",0.317520629377614,16000,"continuous"
"1133",0.335680325299667,16000,"continuous"
"1134",0.327388599824146,16000,"continuous"
"1135",0.290870349601875,16000,"continuous"
"1136",0.292179798438877,16000,"continuous"
"1137",0.324366555368985,16000,"continuous"
"1138",0.305121336116514,16000,"continuous"
"1139",0.290128246885781,16000,"continuous"
"1140",0.308529451051207,16000,"continuous"
"1141",0.343104921263894,16000,"continuous"
"1142",0.260440492227482,16000,"continuous"
"1143",0.214016381094212,16000,"continuous"
"1144",0.322806972490081,16000,"continuous"
"1145",0.316102303024641,16000,"continuous"
"1146",0.345077243700217,16000,"continuous"
"1147",0.305975468278376,16000,"continuous"
"1148",0.296576522361845,16000,"continuous"
"1149",0.320710145625368,16000,"continuous"
"1150",0.315284288478879,16000,"continuous"
"1151",0.328491844866324,16000,"continuous"
"1152",0.289321524079393,16000,"continuous"
"1153",0.239378680450392,16000,"continuous"
"1154",0.32810506615439,16000,"continuous"
"1155",0.245407189196572,16000,"continuous"
"1156",0.332903353267291,16000,"continuous"
"1157",0.330748673591146,16000,"continuous"
"1158",0.321055774151644,16000,"continuous"
"1159",0.332792190323772,16000,"continuous"
"1160",0.316357840184356,16000,"continuous"
"1161",0.342930528687494,16000,"continuous"
"1162",0.337946177721133,16000,"continuous"
"1163",0.322225027699627,16000,"continuous"
"1164",0.32591276330804,16000,"continuous"
"1165",0.324695526814785,16000,"continuous"
"1166",0.245005972148802,16000,"continuous"
"1167",0.326174555994295,16000,"continuous"
"1168",0.312307057495548,16000,"continuous"
"1169",0.303990114996009,16000,"continuous"
"1170",0.308935182113486,16000,"continuous"
"1171",0.331929546944739,16000,"continuous"
"1172",0.310228417572101,16000,"continuous"
"1173",0.207576356782142,16000,"continuous"
"1174",0.322618307370998,16000,"continuous"
"1175",0.322234955573532,16000,"continuous"
"1176",0.318274925643604,16000,"continuous"
"1177",0.315252743207453,16000,"continuous"
"1178",0.341504787847628,16000,"continuous"
"1179",0.284202177989975,16000,"continuous"
"1180",0.244366847255831,16000,"continuous"
"1181",0.310979949577294,16000,"continuous"
"1182",0.298549869541201,16000,"continuous"
"1183",0.338364176117413,16000,"continuous"
"1184",0.342383287899382,16000,"continuous"
"1185",0.342873225731181,16000,"continuous"
"1186",0.286099383232675,16000,"continuous"
"1187",0.315465876420242,16000,"continuous"
"1188",0.327692194447203,16000,"continuous"
"1189",0.326187592965833,16000,"continuous"
"1190",0.323388969537251,16000,"continuous"
"1191",0.242182153646355,16000,"continuous"
"1192",0.32861847853333,16000,"continuous"
"1193",0.264589749008155,16000,"continuous"
"1194",0.254171351549635,16000,"continuous"
"1195",0.343494535117219,16000,"continuous"
"1196",0.325958035493519,16000,"continuous"
"1197",0.329004598906455,16000,"continuous"
"1198",0.313523529498953,16000,"continuous"
"1199",0.326466055981739,16000,"continuous"
"1200",0.282492777915939,16000,"continuous"
"1201",-0.016,500,"jump"
"1202",0.004,500,"jump"
"1203",0.264,500,"jump"
"1204",-0.014,500,"jump"
"1205",-0.012,500,"jump"
"1206",-0.04,500,"jump"
"1207",-0.01,500,"jump"
"1208",-0.014,500,"jump"
"1209",0.468,500,"jump"
"1210",0.046,500,"jump"
"1211",0.338,500,"jump"
"1212",0.014,500,"jump"
"1213",0.016,500,"jump"
"1214",-0.076,500,"jump"
"1215",0.134,500,"jump"
"1216",0.004,500,"jump"
"1217",-0.01,500,"jump"
"1218",-0.006,500,"jump"
"1219",-0.004,500,"jump"
"1220",0.012,500,"jump"
"1221",-0.008,500,"jump"
"1222",0.162,500,"jump"
"1223",-0.006,500,"jump"
"1224",0.016,500,"jump"
"1225",0.018,500,"jump"
"1226",-0.034,500,"jump"
"1227",0.184,500,"jump"
"1228",-0.004,500,"jump"
"1229",-0.002,500,"jump"
"1230",0.012,500,"jump"
"1231",0.162,500,"jump"
"1232",0.03,500,"jump"
"1233",0.02,500,"jump"
"1234",0.052,500,"jump"
"1235",-0.002,500,"jump"
"1236",0.006,500,"jump"
"1237",-0.016,500,"jump"
"1238",-0.006,500,"jump"
"1239",-0.038,500,"jump"
"1240",0.008,500,"jump"
"1241",-0.014,500,"jump"
"1242",-0.022,500,"jump"
"1243",0.004,500,"jump"
"1244",0.272,500,"jump"
"1245",-0.022,500,"jump"
"1246",0.02,500,"jump"
"1247",-0.034,500,"jump"
"1248",-0.014,500,"jump"
"1249",0.306,500,"jump"
"1250",0.028,500,"jump"
"1251",0.018,500,"jump"
"1252",0.018,500,"jump"
"1253",0.016,500,"jump"
"1254",0.164,500,"jump"
"1255",-0.002,500,"jump"
"1256",-0.018,500,"jump"
"1257",0.02,500,"jump"
"1258",0.004,500,"jump"
"1259",-0.04,500,"jump"
"1260",0.022,500,"jump"
"1261",-0.032,500,"jump"
"1262",-0.012,500,"jump"
"1263",0.18,500,"jump"
"1264",0.194,500,"jump"
"1265",0.014,500,"jump"
"1266",0.01,500,"jump"
"1267",0.024,500,"jump"
"1268",0.246,500,"jump"
"1269",-0.012,500,"jump"
"1270",0.006,500,"jump"
"1271",0.002,500,"jump"
"1272",0.016,500,"jump"
"1273",0.018,500,"jump"
"1274",-0.026,500,"jump"
"1275",-0.054,500,"jump"
"1276",-0.056,500,"jump"
"1277",-0.026,500,"jump"
"1278",0.004,500,"jump"
"1279",-0.012,500,"jump"
"1280",0.146,500,"jump"
"1281",-0.008,500,"jump"
"1282",-0.026,500,"jump"
"1283",0.008,500,"jump"
"1284",0.014,500,"jump"
"1285",0.46,500,"jump"
"1286",-0.016,500,"jump"
"1287",0.008,500,"jump"
"1288",0.14,500,"jump"
"1289",0.01,500,"jump"
"1290",0.022,500,"jump"
"1291",-0.022,500,"jump"
"1292",0.026,500,"jump"
"1293",0,500,"jump"
"1294",0.002,500,"jump"
"1295",-0.03,500,"jump"
"1296",0.006,500,"jump"
"1297",0.01,500,"jump"
"1298",0,500,"jump"
"1299",0.02,500,"jump"
"1300",0.22,500,"jump"
"1301",0.012,500,"jump"
"1302",-0.026,500,"jump"
"1303",0.008,500,"jump"
"1304",0.018,500,"jump"
"1305",-0.026,500,"jump"
"1306",0.018,500,"jump"
"1307",-0.038,500,"jump"
"1308",0.014,500,"jump"
"1309",0.224,500,"jump"
"1310",0.008,500,"jump"
"1311",-0.014,500,"jump"
"1312",-0.032,500,"jump"
"1313",0.14,500,"jump"
"1314",-0.03,500,"jump"
"1315",0.004,500,"jump"
"1316",0.152,500,"jump"
"1317",0.026,500,"jump"
"1318",0,500,"jump"
"1319",-0.014,500,"jump"
"1320",0.02,500,"jump"
"1321",-0.004,500,"jump"
"1322",0.004,500,"jump"
"1323",-0.032,500,"jump"
"1324",0.124,500,"jump"
"1325",0.218,500,"jump"
"1326",0.042,500,"jump"
"1327",0.302,500,"jump"
"1328",0.392,500,"jump"
"1329",-0.01,500,"jump"
"1330",-0.014,500,"jump"
"1331",-0.014,500,"jump"
"1332",0.164,500,"jump"
"1333",0.01,500,"jump"
"1334",0.048,500,"jump"
"1335",-0.012,500,"jump"
"1336",-0.002,500,"jump"
"1337",0.258,500,"jump"
"1338",-0.038,500,"jump"
"1339",0,500,"jump"
"1340",-0.048,500,"jump"
"1341",0.16,500,"jump"
"1342",0.01,500,"jump"
"1343",-0.01,500,"jump"
"1344",-0.006,500,"jump"
"1345",0.012,500,"jump"
"1346",0.212,500,"jump"
"1347",0.026,500,"jump"
"1348",0.418,500,"jump"
"1349",0.014,500,"jump"
"1350",0.008,500,"jump"
"1351",-0.022,500,"jump"
"1352",-0.05,500,"jump"
"1353",0.046,500,"jump"
"1354",0.25,500,"jump"
"1355",-0.034,500,"jump"
"1356",0.03,500,"jump"
"1357",0.012,500,"jump"
"1358",0.028,500,"jump"
"1359",0.01,500,"jump"
"1360",-0.036,500,"jump"
"1361",-0.026,500,"jump"
"1362",0.006,500,"jump"
"1363",0.008,500,"jump"
"1364",0.296,500,"jump"
"1365",-0.026,500,"jump"
"1366",-0.04,500,"jump"
"1367",-0.046,500,"jump"
"1368",0.012,500,"jump"
"1369",-0.012,500,"jump"
"1370",0.05,500,"jump"
"1371",-0.042,500,"jump"
"1372",0.224,500,"jump"
"1373",-0.01,500,"jump"
"1374",-0.04,500,"jump"
"1375",0.01,500,"jump"
"1376",0.006,500,"jump"
"1377",0.034,500,"jump"
"1378",0,500,"jump"
"1379",-0.02,500,"jump"
"1380",0.004,500,"jump"
"1381",0.012,500,"jump"
"1382",-0.008,500,"jump"
"1383",0.45,500,"jump"
"1384",0.03,500,"jump"
"1385",0.004,500,"jump"
"1386",0,500,"jump"
"1387",0.186,500,"jump"
"1388",-0.024,500,"jump"
"1389",0.014,500,"jump"
"1390",0.022,500,"jump"
"1391",-0.026,500,"jump"
"1392",-0.01,500,"jump"
"1393",0.034,500,"jump"
"1394",0.026,500,"jump"
"1395",0.012,500,"jump"
"1396",-0.006,500,"jump"
"1397",0.374,500,"jump"
"1398",-0.02,500,"jump"
"1399",-0.008,500,"jump"
"1400",0,500,"jump"
"1401",0.005,1000,"jump"
"1402",0.386,1000,"jump"
"1403",-0.005,1000,"jump"
"1404",-0.018,1000,"jump"
"1405",0.165,1000,"jump"
"1406",0.185,1000,"jump"
"1407",0.012,1000,"jump"
"1408",0.006,1000,"jump"
"1409",-0.003,1000,"jump"
"1410",-0.014,1000,"jump"
"1411",0.299,1000,"jump"
"1412",0.237,1000,"jump"
"1413",0.026,1000,"jump"
"1414",0.386,1000,"jump"
"1415",0.17,1000,"jump"
"1416",0.017,1000,"jump"
"1417",0.014,1000,"jump"
"1418",0.19,1000,"jump"
"1419",0.045,1000,"jump"
"1420",0.267,1000,"jump"
"1421",0.006,1000,"jump"
"1422",0.008,1000,"jump"
"1423",-0.011,1000,"jump"
"1424",-0.02,1000,"jump"
"1425",0.186,1000,"jump"
"1426",-0.015,1000,"jump"
"1427",-0.016,1000,"jump"
"1428",0.488,1000,"jump"
"1429",-0.017,1000,"jump"
"1430",-0.02,1000,"jump"
"1431",-0.01,1000,"jump"
"1432",0.005,1000,"jump"
"1433",-0.002,1000,"jump"
"1434",0.024,1000,"jump"
